userID,itemID,rating
u239,Unbreakable (2000),4.5
u239,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",2.5
u239,Born on the Fourth of July (1989),4
u239,Snatch (2000),5
u239,Cast Away (2000),3.5
u239,"Family Man, The (2000)",4
u239,Beverly Hills Cop (1984),3.5
u239,Enemy at the Gates (2001),5
u239,Scarface (1983),4.5
u239,Shrek (2001),4
u239,A.I. Artificial Intelligence (2001),1
u239,Bill & Ted's Excellent Adventure (1989),4
u239,American Pie 2 (2001),3.5
u239,Training Day (2001),4
u239,Donnie Darko (2001),4
u239,Life as a House (2001),4.5
u239,"Monsters, Inc. (2001)",4.5
u239,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),4
u239,Ocean's Eleven (2001),4
u239,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5
u239,Black Hawk Down (2001),4.5
u239,Ice Age (2002),4
u239,My Big Fat Greek Wedding (2002),4
u239,Spider-Man (2002),4.5
u239,Star Wars: Episode II - Attack of the Clones (2002),3.5
u239,"Bourne Identity, The (2002)",5
u239,Minority Report (2002),4
u239,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),3.5
u239,Road to Perdition (2002),3.5
u239,Bowling for Columbine (2002),4.5
u239,"Ring, The (2002)",2.5
u239,"Professional, The (Le professionnel) (1981)",4.5
u239,Harry Potter and the Chamber of Secrets (2002),4
u239,Equilibrium (2002),5
u239,"Lord of the Rings: The Two Towers, The (2002)",5
u239,Catch Me If You Can (2002),4
u239,X2: X-Men United (2003),4
u239,"Matrix Reloaded, The (2003)",5
u239,Finding Nemo (2003),4.5
u239,"Italian Job, The (2003)",4
u239,28 Days Later (2002),5
u239,Terminator 3: Rise of the Machines (2003),2.5
u239,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4
u239,Boyz N the Hood (1991),4.5
u239,Monty Python's The Meaning of Life (1983),4
u239,Mystic River (2003),4.5
u239,Kill Bill: Vol. 1 (2003),4
u239,"Matrix Revolutions, The (2003)",5
u239,Love Actually (2003),3.5
u239,"Last Samurai, The (2003)",5
u239,Big Fish (2003),3.5
u239,"Lord of the Rings: The Return of the King, The (2003)",5
u239,The Butterfly Effect (2004),3.5
u239,Kill Bill: Vol. 2 (2004),4
u239,Man on Fire (2004),4.5
u239,Gladiator (1992),5
u239,Shrek 2 (2004),4
u239,"Day After Tomorrow, The (2004)",4
u239,Harry Potter and the Prisoner of Azkaban (2004),4
u239,Napoleon Dynamite (2004),1.5
u239,"Terminal, The (2004)",4.5
u239,Fahrenheit 9/11 (2004),4
u239,Spider-Man 2 (2004),4
u239,"I, Robot (2004)",4.5
u239,"Bourne Supremacy, The (2004)",5
u239,Collateral (2004),4
u239,The Machinist (2004),4.5
u239,"Incredibles, The (2004)",4.5
u239,Ocean's Twelve (2004),4
u239,Sin City (2005),4
u239,Mr. & Mrs. Smith (2005),4
u239,Batman Begins (2005),4.5
u239,War of the Worlds (2005),3.5
u239,Serenity (2005),4.5
u239,"40-Year-Old Virgin, The (2005)",5
u239,Lord of War (2005),4
u239,Kiss Kiss Bang Bang (2005),4
u239,Harry Potter and the Goblet of Fire (2005),4
u239,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",4
u239,Munich (2005),3.5
u239,V for Vendetta (2006),4.5
u239,Inside Man (2006),4.5
u239,Lucky Number Slevin (2006),5
u239,"Da Vinci Code, The (2006)",3.5
u239,X-Men: The Last Stand (2006),4.5
u239,Pirates of the Caribbean: Dead Man's Chest (2006),3.5
u239,"Inconvenient Truth, An (2006)",4
u239,Superman Returns (2006),3.5
u239,Stranger than Fiction (2006),4.5
u239,"Pursuit of Happyness, The (2006)",2.5
u239,"Illusionist, The (2006)",5
u239,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),3.5
u239,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",0.5
u239,"Departed, The (2006)",4.5
u239,Children of Men (2006),3
u239,"Prestige, The (2006)",4
u239,Blood Diamond (2006),4
u239,Ratatouille (2007),4
u239,300 (2007),4
u239,Spider-Man 3 (2007),3.5
u239,Knocked Up (2007),3.5
u239,Pirates of the Caribbean: At World's End (2007),4
u239,Ocean's Thirteen (2007),4.5
u239,Sicko (2007),4
u239,Transformers (2007),4
u239,Harry Potter and the Order of the Phoenix (2007),4
u239,Stardust (2007),4
u239,"Simpsons Movie, The (2007)",3.5
u239,"Bourne Ultimatum, The (2007)",5
u239,Superbad (2007),4
u239,3:10 to Yuma (2007),5
u239,American Gangster (2007),4.5
u239,No Country for Old Men (2007),5
u239,I Am Legend (2007),3
u239,Cloverfield (2008),2.5
u239,"Dark Knight, The (2008)",4.5
u239,Iron Man (2008),4.5
u239,Babylon A.D. (2008),0.5
u240,Toy Story (1995),5
u240,Jumanji (1995),5
u240,Grumpier Old Men (1995),4
u240,GoldenEye (1995),3
u240,Casino (1995),3
u240,Ace Ventura: When Nature Calls (1995),5
u240,Dangerous Minds (1995),4
u240,Babe (1995),5
u240,Clueless (1995),5
u240,Mortal Kombat (1995),4
u240,How to Make an American Quilt (1995),3
u240,Pocahontas (1995),3
u240,"Indian in the Cupboard, The (1995)",4
u240,Broken Arrow (1996),5
u240,Happy Gilmore (1996),5
u240,Braveheart (1995),5
u240,Down Periscope (1996),4
u240,Apollo 13 (1995),4
u240,Batman Forever (1995),3
u240,Casper (1995),4
u240,Congo (1995),4
u240,Crimson Tide (1995),4
u240,Die Hard: With a Vengeance (1995),5
u240,First Knight (1995),5
u240,Free Willy 2: The Adventure Home (1995),3
u240,Johnny Mnemonic (1995),5
u240,Judge Dredd (1995),3
u240,Jury Duty (1995),5
u240,Mighty Morphin Power Rangers: The Movie (1995),3
u240,"Net, The (1995)",4
u240,Nine Months (1995),3
u240,Species (1995),4
u240,Under Siege 2: Dark Territory (1995),4
u240,Waterworld (1995),4
u240,Billy Madison (1995),5
u240,Disclosure (1994),4
u240,Drop Zone (1994),4
u240,Dumb & Dumber (Dumb and Dumber) (1994),4
u240,"Goofy Movie, A (1995)",3
u240,Houseguest (1994),5
u240,I.Q. (1994),3
u240,Interview with the Vampire: The Vampire Chronicles (1994),5
u240,"Jerky Boys, The (1995)",5
u240,Junior (1994),4
u240,"Little Princess, A (1995)",3
u240,Major Payne (1995),5
u240,Mary Shelley's Frankenstein (Frankenstein) (1994),4
u240,Milk Money (1994),5
u240,Miracle on 34th Street (1994),3
u240,Nell (1994),1
u240,Outbreak (1995),5
u240,Pulp Fiction (1994),2
u240,"Specialist, The (1994)",3
u240,Stargate (1994),4
u240,"Santa Clause, The (1994)",5
u240,"Shawshank Redemption, The (1994)",3
u240,Tales from the Crypt Presents: Demon Knight (1995),5
u240,Star Trek: Generations (1994),3
u240,Tommy Boy (1995),5
u240,Virtuosity (1995),5
u240,While You Were Sleeping (1995),3
u240,Ace Ventura: Pet Detective (1994),5
u240,Clear and Present Danger (1994),3
u240,"Flintstones, The (1994)",3
u240,Forrest Gump (1994),5
u240,"Jungle Book, The (1994)",3
u240,"Lion King, The (1994)",4
u240,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",4
u240,"Mask, The (1994)",4
u240,Maverick (1994),5
u240,Naked Gun 33 1/3: The Final Insult (1994),5
u240,Richie Rich (1994),3
u240,Speed (1994),5
u240,True Lies (1994),3
u240,Wolf (1994),3
u240,Wyatt Earp (1994),5
u240,Addams Family Values (1993),3
u240,Airheads (1994),4
u240,"Beverly Hillbillies, The (1993)",3
u240,Beverly Hills Cop III (1994),4
u240,Boxing Helena (1993),2
u240,City Slickers II: The Legend of Curly's Gold (1994),5
u240,Cliffhanger (1993),3
u240,Coneheads (1993),3
u240,Demolition Man (1993),3
u240,"Firm, The (1993)",3
u240,Free Willy (1993),3
u240,"Fugitive, The (1993)",3
u240,Hot Shots! Part Deux (1993),4
u240,Jurassic Park (1993),4
u240,Last Action Hero (1993),4
u240,"Man Without a Face, The (1993)",3
u240,Mrs. Doubtfire (1993),5
u240,"Next Karate Kid, The (1994)",3
u240,Renaissance Man (1994),5
u240,RoboCop 3 (1993),3
u240,Robin Hood: Men in Tights (1993),3
u240,Rudy (1993),5
u240,Searching for Bobby Fischer (1993),4
u240,"Secret Garden, The (1993)",4
u240,"Shadow, The (1994)",3
u240,Sleepless in Seattle (1993),3
u240,Son in Law (1993),5
u240,So I Married an Axe Murderer (1993),3
u240,Super Mario Bros. (1993),3
u240,"Nightmare Before Christmas, The (1993)",4
u240,"Three Musketeers, The (1993)",3
u240,Tombstone (1993),5
u240,Aladdin (1992),4
u240,Terminator 2: Judgment Day (1991),4
u240,Dances with Wolves (1990),4
u240,Batman (1989),3
u240,Snow White and the Seven Dwarfs (1937),3
u240,Beauty and the Beast (1991),3
u240,Pinocchio (1940),3
u240,Sgt. Bilko (1996),4
u240,Dragonheart (1996),5
u240,Space Jam (1996),5
u240,Operation Dumbo Drop (1995),3
u240,Twister (1996),5
u240,"Phantom, The (1996)",3
u240,Independence Day (a.k.a. ID4) (1996),5
u240,"Nutty Professor, The (1996)",5
u240,Kazaam (1996),4
u240,Willy Wonka & the Chocolate Factory (1971),5
u240,Star Trek: First Contact (1996),5
u240,Jingle All the Way (1996),5
u240,101 Dalmatians (1996),3
u241,Seven (a.k.a. Se7en) (1995),4
u241,"Usual Suspects, The (1995)",4
u241,Before Sunrise (1995),5
u241,Pulp Fiction (1994),4.5
u241,"Shawshank Redemption, The (1994)",3.5
u241,Schindler's List (1993),3.5
u241,"Silence of the Lambs, The (1991)",4.5
u241,"Godfather, The (1972)",4.5
u241,One Flew Over the Cuckoo's Nest (1975),4.5
u241,"Clockwork Orange, A (1971)",4
u241,"Godfather: Part II, The (1974)",4
u241,Groundhog Day (1993),3
u241,Saving Private Ryan (1998),3
u241,Rosemary's Baby (1968),2
u241,Life Is Beautiful (La Vita è bella) (1997),4.5
u241,"Matrix, The (1999)",4
u241,"Sixth Sense, The (1999)",3.5
u241,American Beauty (1999),3.5
u241,Fight Club (1999),3
u241,Being John Malkovich (1999),3.5
u241,All About My Mother (Todo sobre mi madre) (1999),4
u241,Scent of a Woman (1992),3.5
u241,Dancer in the Dark (2000),5
u241,Amores Perros (Love's a Bitch) (2000),3
u241,Donnie Darko (2001),3.5
u241,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5
u241,Frida (2002),4
u241,Talk to Her (Hable con Ella) (2002),4
u241,My Girl (1991),4
u241,City of God (Cidade de Deus) (2002),3.5
u241,Irreversible (Irréversible) (2002),4
u241,21 Grams (2003),3
u241,Eternal Sunshine of the Spotless Mind (2004),4
u241,Dogville (2003),5
u241,Before Sunset (2004),5
u241,Bad Education (La mala educación) (2004),4.5
u241,Closer (2004),4
u241,Old Boy (2003),3.5
u241,"Sea Inside, The (Mar adentro) (2004)",4.5
u241,"Downfall (Untergang, Der) (2004)",3.5
u241,Manderlay (2005),4
u241,Walk the Line (2005),4
u241,V for Vendetta (2006),4
u241,Volver (2006),4.5
u241,Little Miss Sunshine (2006),4.5
u241,"Prestige, The (2006)",3.5
u241,Once (2006),3.5
u241,Into the Wild (2007),3.5
u241,Persepolis (2007),4
u241,Juno (2007),3.5
u241,Vicky Cristina Barcelona (2008),4.5
u241,Inglourious Basterds (2009),4.5
u241,Mary and Max (2009),4.5
u241,Certified Copy (Copie conforme) (2010),4
u241,Biutiful (2010),4
u241,Melancholia (2011),4.5
u241,Intouchables (2011),4.5
u241,Life of Pi (2012),4.5
u241,Django Unchained (2012),4
u241,Before Midnight (2013),5
u241,Gravity (2013),4.5
u241,Frozen (2013),4
u241,"Wolf of Wall Street, The (2013)",3.5
u241,Her (2013),5
u241,"Grand Budapest Hotel, The (2014)",3
u241,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),4.5
u241,Boyhood (2014),4.5
u241,Whiplash (2014),4.5
u241,Gone Girl (2014),3.5
u241,Guardians of the Galaxy (2014),4
u241,Nightcrawler (2014),4.5
u241,The Imitation Game (2014),3
u241,Wild Tales (2014),4.5
u241,The Theory of Everything (2014),3.5
u241,Selma (2014),3
u241,Inside Out (2015),3.5
u242,Get Shorty (1995),3
u242,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5
u242,Clueless (1995),3
u242,Seven (a.k.a. Se7en) (1995),5
u242,Taxi Driver (1976),4
u242,Apollo 13 (1995),3
u242,Batman Forever (1995),2
u242,Crimson Tide (1995),4
u242,"Net, The (1995)",3
u242,Waterworld (1995),4
u242,Disclosure (1994),4
u242,Dumb & Dumber (Dumb and Dumber) (1994),3
u242,French Kiss (1995),3
u242,Interview with the Vampire: The Vampire Chronicles (1994),5
u242,Legends of the Fall (1994),3
u242,Outbreak (1995),3
u242,Pulp Fiction (1994),5
u242,Quiz Show (1994),5
u242,Stargate (1994),3
u242,"Santa Clause, The (1994)",3
u242,"Shawshank Redemption, The (1994)",4
u242,Star Trek: Generations (1994),3
u242,What's Eating Gilbert Grape (1993),3
u242,Ace Ventura: Pet Detective (1994),3
u242,Clear and Present Danger (1994),3
u242,True Lies (1994),4
u242,Addams Family Values (1993),3
u242,City Slickers II: The Legend of Curly's Gold (1994),4
u242,Cliffhanger (1993),4
u242,"Firm, The (1993)",3
u242,"Fugitive, The (1993)",5
u242,Aladdin (1992),3
u242,Dances with Wolves (1990),3
u242,Batman (1989),3
u242,"Silence of the Lambs, The (1991)",5
u243,GoldenEye (1995),5
u243,Dead Man Walking (1995),4
u243,Mortal Kombat (1995),4
u243,Pocahontas (1995),4
u243,Mr. Holland's Opus (1995),5
u243,Rumble in the Bronx (Hont faan kui) (1995),5
u243,Bad Boys (1995),4
u243,Batman Forever (1995),4
u243,Crimson Tide (1995),5
u243,Die Hard: With a Vengeance (1995),5
u243,Johnny Mnemonic (1995),5
u243,Judge Dredd (1995),3
u243,Mighty Morphin Power Rangers: The Movie (1995),3
u243,Showgirls (1995),5
u243,Drop Zone (1994),5
u243,Houseguest (1994),4
u243,"Crow, The (1994)",5
u243,Forrest Gump (1994),4
u243,"River Wild, The (1994)",3
u243,Speed (1994),5
u243,True Lies (1994),3
u243,Addams Family Values (1993),4
u243,Beverly Hills Cop III (1994),4
u243,Cliffhanger (1993),5
u243,Demolition Man (1993),4
u243,Hot Shots! Part Deux (1993),5
u243,Last Action Hero (1993),3
u243,Robin Hood: Men in Tights (1993),5
u243,Schindler's List (1993),3
u243,Home Alone (1990),3
u243,Aladdin (1992),3
u243,Terminator 2: Judgment Day (1991),4
u243,Batman (1989),3
u243,Beauty and the Beast (1991),3
u243,Mission: Impossible (1996),5
u243,Twister (1996),5
u244,Heat (1995),5
u244,GoldenEye (1995),5
u244,Braveheart (1995),5
u244,Bad Boys (1995),3
u244,Rob Roy (1995),5
u244,Desperado (1995),3
u244,Die Hard: With a Vengeance (1995),2
u244,Drop Zone (1994),2
u244,Just Cause (1995),3
u244,Outbreak (1995),1
u244,Stargate (1994),3
u244,Star Trek: Generations (1994),3
u244,Clear and Present Danger (1994),4
u244,Forrest Gump (1994),5
u244,Maverick (1994),5
u244,Speed (1994),4
u244,True Lies (1994),4
u244,Fatal Instinct (1993),4
u244,"Fugitive, The (1993)",5
u244,Judgment Night (1993),2
u244,"Perfect World, A (1993)",2
u244,Blade Runner (1982),4
u244,Surviving the Game (1994),4
u244,True Romance (1993),4
u244,Terminator 2: Judgment Day (1991),4
u244,"Silence of the Lambs, The (1991)",4
u244,Courage Under Fire (1996),1
u244,Mission: Impossible (1996),4
u244,"Rock, The (1996)",2
u244,Twister (1996),2
u244,Independence Day (a.k.a. ID4) (1996),1
u244,Eraser (1996),4
u244,"Ghost and the Darkness, The (1996)",4
u244,"Fish Called Wanda, A (1988)",5
u244,Platoon (1986),5
u244,"Crying Game, The (1992)",1
u244,"English Patient, The (1996)",3
u244,Star Wars: Episode V - The Empire Strikes Back (1980),4
u244,"Princess Bride, The (1987)",5
u244,Aliens (1986),5
u244,Army of Darkness (1993),4
u244,Amadeus (1984),5
u244,Raging Bull (1980),4
u244,"Boot, Das (Boat, The) (1981)",5
u244,Glory (1989),5
u244,Back to the Future (1985),5
u244,This Is Spinal Tap (1984),5
u244,Gandhi (1982),4
u244,Field of Dreams (1989),3
u244,Star Trek: First Contact (1996),5
u244,Die Hard 2 (1990),4
u244,Batman Returns (1992),4
u244,"Last of the Mohicans, The (1992)",5
u244,Smilla's Sense of Snow (1997),4
u244,"Fifth Element, The (1997)",4
u244,Face/Off (1997),2
u244,Men in Black (a.k.a. MIB) (1997),4
u244,G.I. Jane (1997),4
u244,Conspiracy Theory (1997),4
u244,"Hunt for Red October, The (1990)",5
u244,Fallen (1998),4
u244,King of New York (1990),5
u244,Chariots of Fire (1981),5
u244,Poltergeist (1982),3
u244,"Godfather: Part III, The (1990)",2
u244,Saving Private Ryan (1998),5
u244,Broadcast News (1987),2
u244,Ronin (1998),3
u244,"Thin Red Line, The (1998)",1
u244,Payback (1999),5
u244,"Matrix, The (1999)",4
u244,Ghostbusters (a.k.a. Ghost Busters) (1984),5
u244,Airplane! (1980),5
u244,Big (1988),4
u244,"13th Warrior, The (1999)",3
u244,Three Kings (1999),3
u244,Total Recall (1990),3
u244,"Year of Living Dangerously, The (1982)",5
u244,Falling Down (1993),2
u244,"World Is Not Enough, The (1999)",5
u244,Matewan (1987),5
u244,Any Given Sunday (1999),3
u244,American Flyers (1985),5
u244,Patriot Games (1992),4
u244,Pitch Black (2000),4
u244,Bull Durham (1988),5
u244,"Big Kahuna, The (2000)",1
u244,Gladiator (2000),5
u244,Blood Simple (1984),3
u244,"Road Warrior, The (Mad Max 2) (1981)",4
u244,"Patriot, The (2000)",3
u244,"Perfect Storm, The (2000)",4
u244,Breaker Morant (1980),5
u245,Crumb (1994),3
u245,Hoop Dreams (1994),4
u245,"Celluloid Closet, The (1995)",3
u245,Wallace & Gromit: A Close Shave (1995),3
u245,"Godfather, The (1972)",2
u245,Casablanca (1942),3
u245,Basic Instinct (1992),1
u245,Wallace & Gromit: The Wrong Trousers (1993),3
u245,"Thin Blue Line, The (1988)",4
u245,Paradise Lost: The Child Murders at Robin Hood Hills (1996),3
u245,Roger & Me (1989),2
u245,"Player, The (1992)",3
u245,Election (1999),3
u245,"Color Purple, The (1985)",3
u245,Fatal Attraction (1987),1
u245,Come See the Paradise (1990),1
u245,Toy Story 2 (1999),4
u245,Stalag 17 (1953),3
u245,Scent of a Woman (1992),3
u245,"Bodyguard, The (1992)",3
u245,Single White Female (1992),2
u246,Sense and Sensibility (1995),5
u246,Persuasion (1995),4.5
u246,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",5
u246,"Usual Suspects, The (1995)",4.5
u246,Chungking Express (Chung Hing sam lam) (1994),5
u246,Desperado (1995),4.5
u246,Don Juan DeMarco (1995),3.5
u246,Ed Wood (1994),4
u246,Star Wars: Episode IV - A New Hope (1977),5
u246,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4
u246,Pulp Fiction (1994),4
u246,Forrest Gump (1994),3.5
u246,Four Weddings and a Funeral (1994),5
u246,Naked Gun 33 1/3: The Final Insult (1994),3
u246,Addams Family Values (1993),5
u246,Blade Runner (1982),5
u246,Terminator 2: Judgment Day (1991),5
u246,"Aristocats, The (1970)",4
u246,Dead Man (1995),5
u246,Ashes of Time (Dung che sai duk) (1994),4
u246,Independence Day (a.k.a. ID4) (1996),2.5
u246,Emma (1996),4
u246,Some Like It Hot (1959),4.5
u246,"Doors, The (1991)",3
u246,Star Wars: Episode V - The Empire Strikes Back (1980),5
u246,"Clockwork Orange, A (1971)",3.5
u246,Star Wars: Episode VI - Return of the Jedi (1983),5
u246,Stalker (1979),2.5
u246,"Terminator, The (1984)",4.5
u246,Rosencrantz and Guildenstern Are Dead (1990),5
u246,Dead Poets Society (1989),4
u246,Pink Floyd: The Wall (1982),4
u246,Butch Cassidy and the Sundance Kid (1969),4
u246,Jaws (1975),3
u246,"Fifth Element, The (1997)",4
u246,Contact (1997),3.5
u246,"Hunt for Red October, The (1990)",3
u246,"Game, The (1997)",5
u246,The Devil's Advocate (1997),4
u246,Sliding Doors (1998),4
u246,"Big Lebowski, The (1998)",3
u246,Fear and Loathing in Las Vegas (1998),4
u246,Dangerous Liaisons (1988),4.5
u246,"Godfather: Part III, The (1990)",3
u246,Flight of the Navigator (1986),4
u246,"Addams Family, The (1991)",5
u246,Edward Scissorhands (1990),3.5
u246,Elizabeth (1998),5
u246,Police Academy 3: Back in Training (1986),3
u246,Shakespeare in Love (1998),4.5
u246,Cocoon (1985),3
u246,"Matrix, The (1999)",5
u246,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",4.5
u246,Notting Hill (1999),4.5
u246,Run Lola Run (Lola rennt) (1998),3
u246,Ghostbusters (a.k.a. Ghost Busters) (1984),3
u246,Airplane! (1980),3.5
u246,Airplane II: The Sequel (1982),3
u246,Mickey Blue Eyes (1999),4
u246,Total Recall (1990),4
u246,Fight Club (1999),4
u246,Mansfield Park (1999),4
u246,Sleepy Hollow (1999),5
u246,"Fisher King, The (1991)",4
u246,"Virgin Suicides, The (1999)",3
u246,"Cell, The (2000)",5
u246,Dancer in the Dark (2000),2
u246,Requiem for a Dream (2000),2
u246,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",4.5
u246,Snatch (2000),4.5
u246,In the Mood For Love (Fa yeung nin wa) (2000),5
u246,Memento (2000),5
u246,Blow (2001),3.5
u246,Bridget Jones's Diary (2001),4
u246,"Mummy Returns, The (2001)",4.5
u246,"Others, The (2001)",5
u246,Mulholland Drive (2001),5
u246,"Man Who Wasn't There, The (2001)",4
u246,"Monsters, Inc. (2001)",4.5
u246,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),4
u246,"Stunt Man, The (1980)",5
u246,Ocean's Eleven (2001),4.5
u246,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4
u246,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5
u246,Gosford Park (2001),5
u246,Impromptu (1991),5
u246,Austin Powers in Goldmember (2002),3.5
u246,Spirited Away (Sen to Chihiro no kamikakushi) (2001),5
u246,Valmont (1989),5
u246,Harry Potter and the Chamber of Secrets (2002),3
u246,Adaptation (2002),4.5
u246,"Lord of the Rings: The Two Towers, The (2002)",5
u246,My Neighbor Totoro (Tonari no Totoro) (1988),5
u246,City of God (Cidade de Deus) (2002),3.5
u246,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),4.5
u246,"Matrix Reloaded, The (2003)",4.5
u246,Finding Nemo (2003),5
u246,Pirates of the Caribbean: The Curse of the Black Pearl (2003),5
u246,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",3
u246,Shaolin Soccer (Siu lam juk kau) (2001),4
u246,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",4
u246,Kill Bill: Vol. 1 (2003),4.5
u246,"Matrix Revolutions, The (2003)",5
u246,Love Actually (2003),5
u246,Battle Royale (Batoru rowaiaru) (2000),4
u246,Hero (Ying xiong) (2002),5
u246,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),4.5
u246,Big Fish (2003),5
u246,"Lord of the Rings: The Return of the King, The (2003)",5
u246,Eternal Sunshine of the Spotless Mind (2004),5
u246,Hellboy (2004),4.5
u246,Kill Bill: Vol. 2 (2004),5
u246,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),5
u246,Pride and Prejudice (1995),5
u246,Arizona Dream (1993),4
u246,Dolls (2002),3.5
u246,Sky Captain and the World of Tomorrow (2004),4
u246,Finding Neverland (2004),4
u246,House of Flying Daggers (Shi mian mai fu) (2004),4
u246,Ocean's Twelve (2004),4
u246,Kiki's Delivery Service (Majo no takkyûbin) (1989),4.5
u246,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),5
u246,2046 (2004),4.5
u246,"Nine Lives of Tomas Katz, The (2000)",5
u246,"Cat Returns, The (Neko no ongaeshi) (2002)",3.5
u246,Charlie and the Chocolate Factory (2005),4
u246,Howl's Moving Castle (Hauru no ugoku shiro) (2004),5
u246,Kung Fu Hustle (Gong fu) (2004),5
u246,Sin City (2005),4.5
u246,Madagascar (2005),4.5
u246,Kin-Dza-Dza! (1986),3.5
u246,Corpse Bride (2005),3
u246,Pride & Prejudice (2005),2
u246,Harry Potter and the Goblet of Fire (2005),4
u246,King Kong (2005),3
u246,V for Vendetta (2006),5
u246,Lucky Number Slevin (2006),4.5
u246,"Da Vinci Code, The (2006)",3
u246,Cars (2006),4
u246,Pirates of the Caribbean: Dead Man's Chest (2006),4.5
u246,"Science of Sleep, The (La science des rêves) (2006)",4.5
u246,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",4
u246,Casino Royale (2006),5
u246,Inland Empire (2006),4.5
u246,Spider-Man 3 (2007),3
u246,Paprika (Papurika) (2006),5
u246,Pirates of the Caribbean: At World's End (2007),4.5
u246,No Country for Old Men (2007),4.5
u246,Hellboy II: The Golden Army (2008),3.5
u246,In Bruges (2008),4.5
u246,Iron Man (2008),4
u246,"Fall, The (2006)",5
u246,Kung Fu Panda (2008),5
u246,WALL·E (2008),5
u246,Watchmen (2009),5
u246,"Mummy: Tomb of the Dragon Emperor, The (2008)",2
u246,Red Cliff (Chi bi) (2008),5
u246,FLCL (2000),5
u246,Madagascar: Escape 2 Africa (2008),4.5
u246,Quantum of Solace (2008),4.5
u246,Ponyo (Gake no ue no Ponyo) (2008),5
u246,Departures (Okuribito) (2008),5
u246,Inglourious Basterds (2009),5
u246,Moon (2009),4.5
u246,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),5
u246,Up (2009),5
u246,"Hurt Locker, The (2008)",5
u246,"Imaginarium of Doctor Parnassus, The (2009)",4.5
u246,District 9 (2009),4.5
u246,Zombieland (2009),4.5
u246,"Princess and the Frog, The (2009)",5
u246,Avatar (2009),4
u246,Persuasion (2007),4.5
u246,Alice in Wonderland (2010),4
u246,Inception (2010),5
u246,"Social Network, The (2010)",4
u246,Legend of the Guardians: The Owls of Ga'Hoole (2010),4
u246,Never Let Me Go (2010),4
u246,Black Swan (2010),4.5
u246,"King's Speech, The (2010)",5
u246,Tangled (2010),5
u246,"Tourist, The (2010)",4
u246,Tron: Legacy (2010),4
u246,Cowboys & Aliens (2011),4
u246,Rango (2011),5
u246,"Adjustment Bureau, The (2011)",4
u246,Source Code (2011),4
u246,BURN-E (2008),5
u246,Thor (2011),4
u246,Pirates of the Caribbean: On Stranger Tides (2011),4
u246,Kung Fu Panda 2 (2011),5
u246,Super 8 (2011),4
u246,"Avengers, The (2012)",4
u246,Tinker Tailor Soldier Spy (2011),5
u246,Puss in Boots (2011),4.5
u246,Immortals (2011),5
u246,Sherlock Holmes: A Game of Shadows (2011),4.5
u246,"Girl with the Dragon Tattoo, The (2011)",1
u246,Mirror Mirror (2012),4.5
u246,Men in Black III (M.III.B.) (M.I.B.³) (2012),4
u246,Madagascar 3: Europe's Most Wanted (2012),4.5
u246,Brave (2012),4
u246,"Amazing Spider-Man, The (2012)",3
u246,Skyfall (2012),4.5
u247,Toy Story (1995),5
u247,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3
u247,Seven (a.k.a. Se7en) (1995),4
u247,"Usual Suspects, The (1995)",5
u247,Braveheart (1995),4
u247,Apollo 13 (1995),3
u247,Clerks (1994),3
u247,Star Wars: Episode IV - A New Hope (1977),4
u247,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4
u247,Pulp Fiction (1994),4
u247,"Shawshank Redemption, The (1994)",4.5
u247,Forrest Gump (1994),5
u247,"Lion King, The (1994)",5
u247,Jurassic Park (1993),4.5
u247,Schindler's List (1993),4
u247,Aladdin (1992),5
